id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1462570234494308352,1462545741268733960,2021-11-22 06:54:51 SE Asia Standard Time,2021-11-22,06:54:51,+0700,1151581412304314370,shcrteststraw,‍ ‍ ‍ 𝙅𝘼𝙎𝙊𝙉 ! ‍ ‍,,"⠀ ⠀   ⠀ ⠀ ⠀ 𝑮eneral TWs… mentions of… ⠀ ⠀ ⠀ heavy drug&amp;alcohol abuse,⠀ ⠀  ⠀ ⠀ ⠀ e*ting d*sorder, anxiety, ⠀ ⠀ ⠀ ptsd, heavy depression, etc.  ⠀ ⠀ ⠀ DNI… ⠀ ⠀ ⠀ st*n/personal acc, -14, ⠀ ⠀ ⠀ 𝗹𝗲𝘄𝗱 acc. i dont post ⠀ ⠀ ⠀ 𝗹𝗲𝘄𝗱 content.",en,[],[],[],1,0,0,[],[],https://twitter.com/SHCRTESTSTRAW/status/1462570234494308352,False,,0,,,,,,,,[],,,,
1462570230358716420,1462570230358716420,2021-11-22 06:54:50 SE Asia Standard Time,2021-11-22,06:54:50,+0700,1141296832179593219,brianrexha2021,Brian Wayne Applegate Jr.,,@BebeRexha can I have advice on depression and stress and stuff what I’m going through,en,[],[],[],0,0,0,[],[],https://twitter.com/BrianRexha2021/status/1462570230358716420,False,,0,,,,,,,,[],,,,
1462570209508839431,1462570209508839431,2021-11-22 06:54:45 SE Asia Standard Time,2021-11-22,06:54:45,+0700,3030237587,kruiise,MAJA,,"""daydreams and depression""",en,[],[],[],0,1,3,[],[],https://twitter.com/Kruiise/status/1462570209508839431,False,,0,,,,,,,,[],,,,
1462570197638955010,1462432098179067911,2021-11-22 06:54:43 SE Asia Standard Time,2021-11-22,06:54:43,+0700,234582492,stasiahoney,Stasia Rossi,,@DucksSoCal2016 @JRubinBlogger 8 straight republican presidents have seen  a recession or depression start under their watch,en,[],[],[],0,0,0,[],[],https://twitter.com/Stasiahoney/status/1462570197638955010,False,,0,,,,,,,,"[{'screen_name': 'DucksSoCal2016', 'name': 'Good Boy!', 'id': '711603668638900225'}, {'screen_name': 'JRubinBlogger', 'name': ""Jennifer 'pro-voting' Rubin"", 'id': '218975278'}]",,,,
1462570166878093313,1462570166878093313,2021-11-22 06:54:35 SE Asia Standard Time,2021-11-22,06:54:35,+0700,809514431977848833,byers_ebooks,Will Byers,,my shoes have wheels because the depression doesn't stop,en,[],[],[],0,0,0,[],[],https://twitter.com/Byers_ebooks/status/1462570166878093313,False,,0,,,,,,,,[],,,,
1462570155649687553,1462569487648100357,2021-11-22 06:54:33 SE Asia Standard Time,2021-11-22,06:54:33,+0700,1351109236810510336,allisticlucien,frisk appretation week 😎,,@suemiIey its so funy cos i have scietific ones of the parkinsons disease than fucking anime boys and stock images for depression,en,[],[],[],0,0,1,[],[],https://twitter.com/allisticlucien/status/1462570155649687553,False,,0,,,,,,,,"[{'screen_name': 'suemiIey', 'name': 'live laugh lobotomy', 'id': '1262570015666159616'}]",,,,
1462570143926693889,1462570143926693889,2021-11-22 06:54:30 SE Asia Standard Time,2021-11-22,06:54:30,+0700,807066052496674817,taliban478,Jaquan Amest,,"worst thing i did in life was let depression drive me to lose myself , never again 🤞🏾",en,[],[],[],0,0,0,[],[],https://twitter.com/taliban478/status/1462570143926693889,False,,0,,,,,,,,[],,,,
1462570070333440003,1462566349167808516,2021-11-22 06:54:12 SE Asia Standard Time,2021-11-22,06:54:12,+0700,31067966,snowyclancy,carlyn,,"@sogoodtoseeyou_ Siiigh i dont have a good answer but I also am struggling with the decision to go on medication(for anxiety, depression but also adhd) and wanted to sympathize! My therapist also told me it was up to me and thay decision just seems SO daunting. Sending love!",en,[],[],[],1,0,1,[],[],https://twitter.com/snowyclancy/status/1462570070333440003,False,,0,,,,,,,,"[{'screen_name': 'sogoodtoseeyou_', 'name': 'kat Ψ', 'id': '1431418628'}]",,,,
1462570055913418753,1462570055913418753,2021-11-22 06:54:09 SE Asia Standard Time,2021-11-22,06:54:09,+0700,735557316632707072,antoniomunro_,Single Bells 🔔🎄,,Instant depression is a bitch yes,en,[],[],[],1,0,4,[],[],https://twitter.com/antoniomunro_/status/1462570055913418753,False,,0,,,,,,,,[],,,,
1462570044680904706,1462570044680904706,2021-11-22 06:54:06 SE Asia Standard Time,2021-11-22,06:54:06,+0700,1442954426486956033,flowrpowrr,🌸,,"You know honestly, I’ll just keep getting my feelings fucked with - the depression is helping me lose weight 🥰",en,[],[],[],2,0,5,[],[],https://twitter.com/flowrpowrr/status/1462570044680904706,False,,0,,,,,,,,[],,,,
1462570032093970441,1462570032093970441,2021-11-22 06:54:03 SE Asia Standard Time,2021-11-22,06:54:03,+0700,1056715848063299584,jiadoodles,💖 jia nyom !! 💖 📎 (slow),,"// vent , depression  I think I'm depressed? My mom even offered to take me to the doctor to get antidepressants and i told her to wait a lil...idk there's just been something sucky about me this whole year but idw incorrectly identify it or something :( sighs",en,[],[],[],3,0,4,[],[],https://twitter.com/jiadoodles/status/1462570032093970441,False,,0,,,,,,,,[],,,,
1462570031498338306,1462570031498338306,2021-11-22 06:54:03 SE Asia Standard Time,2021-11-22,06:54:03,+0700,1887033728,psychiatricnews,Psychiatric News,,"SPECIAL REPORT | There are a large number of evidence-based treatments for #depression, but for now we are still relying on trial-and-error approaches. This article discusses available treatments and guides you through the decision-making process.  https://t.co/j6X4gvbF1k  https://t.co/7RZMPPY0l1",en,[],['https://buff.ly/3jVtNcO'],['https://pbs.twimg.com/media/FEwXsTeXsAMs2PC.jpg'],0,2,2,['depression'],[],https://twitter.com/PsychiatricNews/status/1462570031498338306,False,,1,https://pbs.twimg.com/media/FEwXsTeXsAMs2PC.jpg,,,,,,,[],,,,
1462570026993598465,1462570026993598465,2021-11-22 06:54:02 SE Asia Standard Time,2021-11-22,06:54:02,+0700,632605373,anayelicruzz,Anayeli🦋,,All this depression has been making my hair fall 😔,en,[],[],[],0,0,0,[],[],https://twitter.com/AnayeliCruzz/status/1462570026993598465,False,,0,,,,,,,,[],,,,
1462569988871671816,1462569705168904194,2021-11-22 06:53:53 SE Asia Standard Time,2021-11-22,06:53:53,+0700,1051925587139420161,poundshoplwt,oli.,,@BebeRexha bad thing depression made me her bitch,en,[],[],[],0,0,0,[],[],https://twitter.com/POUNDSHOPLWT/status/1462569988871671816,False,,0,,,,,,,,"[{'screen_name': 'BebeRexha', 'name': 'Bebe Rexha', 'id': '27131277'}]",,,,
1462569984106938372,1462569705168904194,2021-11-22 06:53:52 SE Asia Standard Time,2021-11-22,06:53:52,+0700,377532344,born2bbrilliant,Isa ✨,,@BebeRexha proud of u ♥️ seasonal depression is kicking my ass 🤣,en,[],[],[],0,0,0,[],[],https://twitter.com/born2bbrilliant/status/1462569984106938372,False,,0,,,,,,,,"[{'screen_name': 'BebeRexha', 'name': 'Bebe Rexha', 'id': '27131277'}]",,,,
1462569952666394632,1462569952666394632,2021-11-22 06:53:44 SE Asia Standard Time,2021-11-22,06:53:44,+0700,1206351714175143937,lovphobia,☀️❬ sunny ❭☀️,,tomorrow i have my exams to know if ill finally have my diploma after years of struggling with crippling depression and to say im stressed is an understatement 🥴🥴,en,[],[],[],0,0,2,[],[],https://twitter.com/LOVPHOBIA/status/1462569952666394632,False,,0,,,,,,,,[],,,,
1462569917295775745,1462554422546939911,2021-11-22 06:53:36 SE Asia Standard Time,2021-11-22,06:53:36,+0700,1387557388023128069,toga_csgo,Toga,,@RandySmoresCS @DallasBobby1 @stabby1337 I got gifted depression from my mom lmao,en,[],[],[],0,0,0,[],[],https://twitter.com/Toga_CSGO/status/1462569917295775745,False,,0,,,,,,,,"[{'screen_name': 'RandySmoresCS', 'name': 'Randy Smores 🇺🇸', 'id': '3972841453'}, {'screen_name': 'DallasBobby1', 'name': 'DallasBobby', 'id': '1344026009012723720'}, {'screen_name': 'stabby1337', 'name': '.', 'id': '1404277335759724547'}]",,,,
1462569881254117377,1462569881254117377,2021-11-22 06:53:27 SE Asia Standard Time,2021-11-22,06:53:27,+0700,847957202,afreakingmazing,alyssa 💋,,"cleaning my depression mess and I feel sooooo much better, holy shit",en,[],[],[],0,0,0,[],[],https://twitter.com/afreakingmazing/status/1462569881254117377,False,,0,,,,,,,,[],,,,
1462569752556146691,1462569752556146691,2021-11-22 06:52:56 SE Asia Standard Time,2021-11-22,06:52:56,+0700,960670321123639296,fool37889545,Humble Mc$kirmish,,No this time FOR SURE this purchase is gonna cure my depression,en,[],[],[],1,0,2,[],[],https://twitter.com/fool37889545/status/1462569752556146691,False,,0,,,,,,,,[],,,,
1462569726341783557,1461877298118991874,2021-11-22 06:52:50 SE Asia Standard Time,2021-11-22,06:52:50,+0700,959787089985396738,thebluestfalcon,Nate,,@Vizitei @FreedomAndBread @nypost So your parents lived thought ww2 (maybe even served). But their great depression really ended up being their child,en,[],[],[],1,0,1,[],[],https://twitter.com/TheBluestFalcon/status/1462569726341783557,False,,0,,,,,,,,"[{'screen_name': 'Vizitei', 'name': 'Визитей', 'id': '17722065'}, {'screen_name': 'FreedomAndBread', 'name': 'Jared', 'id': '1440693735407292416'}, {'screen_name': 'nypost', 'name': 'New York Post', 'id': '17469289'}]",,,,
1462569720570425349,1462569720570425349,2021-11-22 06:52:49 SE Asia Standard Time,2021-11-22,06:52:49,+0700,948311576355815424,sgallacher85,froggy 🇨🇦🏴󠁧󠁢󠁳󠁣󠁴󠁿,,Life sucks depression sucks loneliness sucks,en,[],[],[],0,0,0,[],[],https://twitter.com/sgallacher85/status/1462569720570425349,False,,0,,,,,,,,[],,,,
1462569705168904194,1462569705168904194,2021-11-22 06:52:45 SE Asia Standard Time,2021-11-22,06:52:45,+0700,27131277,beberexha,Bebe Rexha,,Depression is a bitch. Good thing I made her mine.,en,[],[],[],135,794,7135,[],[],https://twitter.com/BebeRexha/status/1462569705168904194,False,,0,,,,,,,,[],,,,
1462569695559790593,1462569695559790593,2021-11-22 06:52:43 SE Asia Standard Time,2021-11-22,06:52:43,+0700,145223145,ladylibber,OGBUNIGWE,,"After dealing with depression for such a long time I decided to live everyday well, enjoy my life as much as I can without any guilt whatsoever, listen to music, dance when I feel like and sing when I want even if I’m croaking it. Life is too short to let people decide for you.",en,[],[],[],1,1,4,[],[],https://twitter.com/ladylibber/status/1462569695559790593,False,,0,,,,,,,,[],,,,
1462569677096370179,1462569677096370179,2021-11-22 06:52:38 SE Asia Standard Time,2021-11-22,06:52:38,+0700,3364434897,piece_of_astin,Astin (he/him),,"J'ai fait mon coming out, j'ai commencé la T, j'ai eu mon diplôme d'anglais malgré ma dépression, je fais du sport et je vois des résultats !",fr,[],[],[],0,1,7,[],[],https://twitter.com/piece_of_astin/status/1462569677096370179,False,https://twitter.com/elek___/status/1461617930635034627,0,,,,,,,,[],,,,
1462569655621406721,1462569655621406721,2021-11-22 06:52:33 SE Asia Standard Time,2021-11-22,06:52:33,+0700,1101268522263470080,captnsparklesz,Drea,,Seasonal depression? No I’m a bad bitch 🧂seasoned🧂 with depression ✨,en,[],[],[],0,0,1,[],[],https://twitter.com/captnsparklesz/status/1462569655621406721,False,,0,,,,,,,,[],,,,
1462569646045937670,1462569646045937670,2021-11-22 06:52:31 SE Asia Standard Time,2021-11-22,06:52:31,+0700,65196819,thesavagegoddes,Ny Thee Pony🔥,,Depression is beating my ass lol,en,[],[],[],0,0,0,[],[],https://twitter.com/Thesavagegoddes/status/1462569646045937670,False,,0,,,,,,,,[],,,,
1462569635300192262,1462569635300192262,2021-11-22 06:52:28 SE Asia Standard Time,2021-11-22,06:52:28,+0700,2533835580,geraidjoseph,g$,,i hate these random ass waves of depression,en,[],[],[],0,1,7,[],[],https://twitter.com/geraIdjoseph/status/1462569635300192262,False,,0,,,,,,,,[],,,,
1462569634826174466,1462569634826174466,2021-11-22 06:52:28 SE Asia Standard Time,2021-11-22,06:52:28,+0700,1191098574177746945,seriouslyj0rdan,Jordan Ashleigh,,why is it so much easier to let your own depression eat you alive? Then just getting tf up lmfao I’m really just in bed laughing at myself 😵‍💫,en,[],[],[],1,0,1,[],[],https://twitter.com/seriouslyj0rdan/status/1462569634826174466,False,,0,,,,,,,,[],,,,
1462569617075879938,1462176434420690946,2021-11-22 06:52:24 SE Asia Standard Time,2021-11-22,06:52:24,+0700,1387612477106626561,techceoapu,Apú💚,,"@Cascadiavotes1 @mchapiro @nolightupstairs @stlouisfed Science says “soybean oil not only leads to obesity and diabetes, but could also affect neurological conditions like autism, Alzheimer's disease, anxiety, and depression.” Lol   https://t.co/FCyPkP13Y2",en,[],['https://www.sciencedaily.com/releases/2020/01/200117080827.htm'],[],1,0,1,[],[],https://twitter.com/Techceoapu/status/1462569617075879938,False,,0,,,,,,,,"[{'screen_name': 'Cascadiavotes1', 'name': 'Cascadia 🧦 🚰 🏘️ 🚆', 'id': '1147016460125949952'}, {'screen_name': 'mchapiro', 'name': 'Hyperbolic Michael the Vacuum Balloon Maximalist', 'id': '888254846'}, {'screen_name': 'nolightupstairs', 'name': 'Ditch the SALT relief!', 'id': '1307688988329873409'}, {'screen_name': 'stlouisfed', 'name': 'St. Louis Fed', 'id': '71567590'}]",,,,
1462569598931271681,1462569598931271681,2021-11-22 06:52:20 SE Asia Standard Time,2021-11-22,06:52:20,+0700,1156073134660833280,swagpercival,⚕️Percival Wulfric Brian 🧙‍♂️✳️,,hahahahasksksksjshvddhduzysgshfuxjmskfuck😭  1 year ago today I gave out my university recipe for both depression and success🤡  #Muanivaju  https://t.co/6GNPStcoHY,en,[],[],['https://pbs.twimg.com/media/FEwXTGIVgAAx8Tg.jpg'],0,0,11,['muanivaju'],[],https://twitter.com/SwagPercival/status/1462569598931271681,False,,1,https://pbs.twimg.com/media/FEwXTGIVgAAx8Tg.jpg,,,,,,,[],,,,
1462569585950011400,1462569585950011400,2021-11-22 06:52:17 SE Asia Standard Time,2021-11-22,06:52:17,+0700,799095287008530432,sharminthapa,sharmin (Taylor’s version),,Seasonal depression mixed with birth control - what a cocktail,en,[],[],[],0,0,0,[],[],https://twitter.com/SharminThapa/status/1462569585950011400,False,,0,,,,,,,,[],,,,
1462569576768671749,1462569576768671749,2021-11-22 06:52:14 SE Asia Standard Time,2021-11-22,06:52:14,+0700,1342190881823203328,namioncesaid,Koochiankit,,Bon après deux semaines de soumission votre go a décidé de fight back sa dépression pendant un mois au moins.,fr,[],[],[],0,0,0,[],[],https://twitter.com/NamiOnceSaid/status/1462569576768671749,False,,0,,,,,,,,[],,,,
1462569565297299461,1462272785254866948,2021-11-22 06:52:12 SE Asia Standard Time,2021-11-22,06:52:12,+0700,760395242,mamurphymaureen,THEE Moe Murph,,"@TheaDe1979 @h2sdrummer @reenie62 @sandibachom Agree about the sadness.  What trauma.  A generation will carry Covid 2020 with them like those who survived the Great Depression,",en,[],[],[],0,0,1,[],[],https://twitter.com/MamurphyMaureen/status/1462569565297299461,False,,0,,,,,,,,"[{'screen_name': 'TheaDe1979', 'name': 'Thea D', 'id': '825583519124639745'}, {'screen_name': 'h2sdrummer', 'name': 'J W', 'id': '1144435143735726080'}, {'screen_name': 'reenie62', 'name': 'Doreen 😢', 'id': '19216617'}, {'screen_name': 'sandibachom', 'name': 'Sandi Bachom', 'id': '17027632'}]",,,,
1462569559861383169,1462569559861383169,2021-11-22 06:52:10 SE Asia Standard Time,2021-11-22,06:52:10,+0700,3659635642,queenrolypoly,sad !,,how come we can go to space but nobody can make my depression go away,en,[],[],[],0,0,0,[],[],https://twitter.com/queenrolypoly/status/1462569559861383169,False,,0,,,,,,,,[],,,,
1462569559567872007,1462452945086259200,2021-11-22 06:52:10 SE Asia Standard Time,2021-11-22,06:52:10,+0700,994652872989138944,anxietyaloner,Facing Fear 💪🏻🏳️‍🌈🍁,,"@BipolarBlogger Worrying that he’s a doctor (or claims to be) 🙄 for some people, depression (or any mental illness) is a lifelong condition that needs to be managed, and meds can be an effective and totally valid way to manage it. Meds can save lives.",en,[],[],[],1,0,4,[],[],https://twitter.com/anxietyaloner/status/1462569559567872007,False,,0,,,,,,,,"[{'screen_name': 'BipolarBlogger', 'name': 'Charlotte Walker', 'id': '339220082'}]",,,,
1462569559555248131,1462569559555248131,2021-11-22 06:52:10 SE Asia Standard Time,2021-11-22,06:52:10,+0700,1012324333690216448,pretestiba,Rišards,,my depression is cured when dylan kennerell walters goes live on tik tok,en,[],[],[],0,0,3,[],[],https://twitter.com/pretestiba/status/1462569559555248131,False,,0,,,,,,,,[],,,,
1462569556757598211,1462384280483639304,2021-11-22 06:52:10 SE Asia Standard Time,2021-11-22,06:52:10,+0700,1362965449714073604,katamishomar,Omar Katamish,,@halaamaher انا مقصدش اتفه من شعوره أو أقلل منه أيا كان حقيقى أو لأ كلامى على ان دى تالت أو رابع مرة وتانى مرة بعد شهر تقريبا اللى هو مش كل حد يحس ب depression او انه مزنوق فى حاجة يفكر كدة  ممكن فهمتى من كلامى انى بتفه من الشعور ده انا مقصدتش كدة خالص  ربنا يهدينا كلنا,ar,[],[],[],0,0,1,[],[],https://twitter.com/KatamishOmar/status/1462569556757598211,False,,0,,,,,,,,"[{'screen_name': 'halaamaher', 'name': '7ala', 'id': '1104117581986914305'}]",,,,
1462569551812567047,1462569551812567047,2021-11-22 06:52:09 SE Asia Standard Time,2021-11-22,06:52:09,+0700,1408908387950211075,cherrryhwa,cheeari⁷ || WOOYO DAY D-2,,Watch tsehyung say panda depression omg,en,[],[],[],0,0,0,[],[],https://twitter.com/cherrryhwa/status/1462569551812567047,False,,0,,,,,,,,[],,,,
1462569482451361798,1462504585055064072,2021-11-22 06:51:52 SE Asia Standard Time,2021-11-22,06:51:52,+0700,1347794125,aparkinson1966,Adele,,@JoeNewberry @nathaliejacoby1 I was bullied at work due to my depression. No one stuck up for me or supported me. It  was horrible. It made me stronger and now strong enough to stand up to bullying when I see it.,en,[],[],[],1,0,1,[],[],https://twitter.com/AParkinson1966/status/1462569482451361798,False,,0,,,,,,,,"[{'screen_name': 'JoeNewberry', 'name': 'Joe Newberry', 'id': '18198809'}, {'screen_name': 'nathaliejacoby1', 'name': 'Nathalie Jacoby', 'id': '1280478731874848769'}]",,,,
1462569474805043201,1462569474805043201,2021-11-22 06:51:50 SE Asia Standard Time,2021-11-22,06:51:50,+0700,8551622,tashabot,💥Nova Pain💥,,"Absolute cold take: I don't doubt that Kurt Cobain would have lost his battle with depression, but the conspiracy theorist in me thinks he was murdered by the Weinsteins of the world bc he was gonna expose them bc something happened to Courtney and no one would believe her.",en,[],[],[],1,0,1,[],[],https://twitter.com/tashabot/status/1462569474805043201,False,,0,,,,,,,,[],,,,
